Group,Subgroup,Product,CatagoryAll,Category1,Category2,Category3,ProductID,ProductName,Volumn,CurrentPrice,FullPrice,Description,Specific,Refund
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/sausage-ham-bacon,https://www.freshket.co/product/detail/%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%98%E0%B8%87%E0%B8%9F%E0%B9%89%E0%B8%B2-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B9%80%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1/0a97f49a-2e79-4406-ac7b-9903ff13703a,"อาหารแปรรูปแช่เย็น
ไส้กรอก แฮม เบคอน
ไส้กรอก",อาหารแปรรูปแช่เย็น,ไส้กรอก แฮม เบคอน,ไส้กรอก,"31,674",ไส้กรอกไก่ธงฟ้า ตราเอเอฟเอ็ม,500 กรัม/ชิ้น,฿59.00,฿69.00,ไส้กรอกไก่ธงฟ้า ตราเอเอฟเอ็ม 500 กรัม/ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/sausage-ham-bacon,https://www.freshket.co/product/detail/%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B9%8C-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%94%E0%B8%A3%E0%B8%B4%E0%B8%8A/68cbc3f5-d04d-42dc-b6df-9b9683e69f67,"อาหารแปรรูปแช่เย็น
ไส้กรอก แฮม เบคอน
ซาลามี่",อาหารแปรรูปแช่เย็น,ไส้กรอก แฮม เบคอน,ซาลามี่,"19,316",ไข่ปลาคาเวียร์ ตราฟรีดริช,50 กรัม/กระปุก,,฿399.00,ไข่ปลาคาเวียร์ ตราฟรีดริช 50 กรัม/กระปุก,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/sausage-ham-bacon,https://www.freshket.co/product/detail/%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%88%E0%B8%B1%E0%B8%A1%E0%B9%82%E0%B8%9A%E0%B9%89-%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%99%E0%B8%A1%E0%B8%A7%E0%B8%99%E0%B8%B4%E0%B8%A5%E0%B8%B2-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B8%B5%E0%B9%80%E0%B8%84%E0%B8%9E%E0%B8%B5/e60ce05d-c2c3-4dc5-9033-d43e39b63cfe,"อาหารแปรรูปแช่เย็น
ไส้กรอก แฮม เบคอน
ไส้กรอก",อาหารแปรรูปแช่เย็น,ไส้กรอก แฮม เบคอน,ไส้กรอก,"31,571",ไส้กรอกไก่จัมโบ้ กลิ่นนมวนิลา ตราบีเคพี,1 กก./ชิ้น,฿100.00,฿109.00,ไส้กรอกไก่จัมโบ้ กลิ่นนมวนิลา ตราบีเคพี ตราบีเคพี 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/sausage-ham-bacon,https://www.freshket.co/product/detail/%E0%B9%82%E0%B8%9A%E0%B9%82%E0%B8%A5%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%8B%E0%B8%B5%E0%B8%9E%E0%B8%B5/4e54e74e-96cc-43a9-a2cb-c9ad074757c5,"อาหารแปรรูปแช่เย็น
ไส้กรอก แฮม เบคอน
โบโลน่า",อาหารแปรรูปแช่เย็น,ไส้กรอก แฮม เบคอน,โบโลน่า,"33,598",โบโลน่าหมู ตราซีพี,500 กรัม/ชิ้น,฿120.00,฿129.00,โบโลน่าหมู ตราซีพี 500 กรัม/ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/sausage-ham-bacon,https://www.freshket.co/product/detail/%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%84%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%97%E0%B8%A5-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%88%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B8%9A%E0%B8%B5/0415253f-ec98-4b16-baca-9e65e7bc50a9,"อาหารแปรรูปแช่เย็น
ไส้กรอก แฮม เบคอน
ไส้กรอก",อาหารแปรรูปแช่เย็น,ไส้กรอก แฮม เบคอน,ไส้กรอก,"33,796",ไส้กรอกไก่คอกเทล ตราจีเอสบี,3 กก./ชิ้น,,฿243.00,ไส้กรอกไก่คอกเทล ตราจีเอสบี 3 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87/80f49708-db33-4d9f-9afc-71c5c7b98911,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นหมู",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นหมู,"12,777",ลูกชิ้นหมู ตราเอกเมืองทอง,500 กรัม/แพ็ค,,฿85.00,ลูกชิ้นหมู ตราเอกเมืองทอง 500 กรัม/แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%A7%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-L-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%82%E0%B8%AD%E0%B8%8A%E0%B8%B2%E0%B8%81%E0%B8%B0%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A2/9d4ae6be-0988-42de-94c1-bd42f3404bb1,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นเนื้อ",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นเนื้อ,"19,736",ลูกชิ้นเนื้อวัวขนาด L ตราโอชากะมารวย,1 กก./แพ็ค,,฿166.00,ลูกชิ้นเนื้อวัวขนาด L ตราโอชากะมารวย 1 กก./แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%A7-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%A1%E0%B8%9B%E0%B9%8C/fe74f97a-4e8b-4fa2-95a1-0ce4241086c8,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นเนื้อ",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นเนื้อ,"25,204",ลูกชิ้นเอ็นเนื้อวัว ตราแชมป์,1 กก./แพ็ค,,฿282.00,ลูกชิ้นเอ็นเนื้อวัว ตราแชมป์ 1 กก./แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B8%A1-%E0%B9%80%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%8A-/bed192c5-9e9e-48c6-9087-438c650186f4,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"26,720",ลูกชิ้นปลาทรงกลม (เยาวราช),900 กรัม/แพ็ค,,฿155.00,ลูกชิ้นปลาทรงกลม (เยาวราช) 900 กรัม/แพ็ค (สินค้าแพ็คคู่ แพ็คละ 450 กรัม/แพ็ค),,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%A5%E0%B8%A1%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B9%88/2bccb64b-a5d1-4e9d-9ce9-93fdba1e3015,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"18,864",ลูกชิ้นปลากลมใหญ่ ตราเอโร่,1 กก./แพ็ค,,฿138.00,ลูกชิ้นปลากลมใหญ่ ตราเอโร่ 1 กก./แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%AD%E0%B8%A2-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B9%80%E0%B8%9B/3008755c-2cc9-47d5-a329-5840d11037d2,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"17,984",ลูกชิ้นปลาบัวลอย ตราไทเป,1 กก./แพ็ค,,฿145.00,ลูกชิ้นปลาบัวลอย ตราไทเป 1 กก./แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%94-%E0%B8%AE%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%81%E0%B9%8A%E0%B8%A7%E0%B8%A2/6167122e-4fde-4f47-a7a5-71f6e32c9eb5,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"17,520",ปลาเส้นทอด/ฮื่อก๊วย,1 กก./แพ็ค,฿148.00,฿150.00,ปลาเส้นทอด/ฮื่อก๊วย 1 กก./แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C/75d366a1-741a-4946-a8f9-08754597a50f,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นหมู",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นหมู,"17,522",ลูกชิ้นหมู ตราตี๋อินเตอร์,370 กรัม/แพ็ค,,฿85.00,ลูกชิ้นหมู ตราตี๋อินเตอร์ 370 กรัม/แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%88%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B8%9A%E0%B8%B5/382f68f7-d82c-464c-a5c4-c3e5bc706c48,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้น อื่นๆ",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้น อื่นๆ,"33,247",ลูกชิ้นไก่ ตราจีเอสบี,1 กก./ชิ้น,,฿96.00,ลูกชิ้นไก่ ตราจีเอสบี 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%94-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2/02e4adc3-30f1-45e5-a7cf-92b095cfa77a,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"33,120",ปลาเส้นทอด ตรามหาชัย,1000 กรัม/แพ็ค,,฿133.00,ปลาเส้นทอด ตรามหาชัย 1000 กรัม/แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%9A%E0%B8%B5%E0%B9%89-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B9%80%E0%B8%9B/1838afbd-2ba3-4c1b-821c-cd5582b86f2d,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,825",ลูกชิ้นปลารักบี้ ตราไทเป,1 กก./ชิ้น,,฿145.00,ลูกชิ้นปลารักบี้ ตราไทเป 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B8%A2%E0%B8%9A%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%88%E0%B8%B4%E0%B9%89%E0%B8%A1-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%A2%E0%B8%B4%E0%B9%89%E0%B8%A1-20-%E0%B9%84%E0%B8%A1%E0%B9%89/3189af61-4d50-4fd8-8c2d-c89d2143484f,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นหมู",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นหมู,"33,249",ลูกชิ้นหมูเสียบไม้พร้อมน้ำจิ้ม ตราหมูยิ้ม 20 ไม้,350 กรัม/แพ็ค,,฿85.00,ลูกชิ้นหมูเสียบไม้พร้อมน้ำจิ้ม ตราหมูยิ้ม 20 ไม้ 350 กรัม/แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%94-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B9%80%E0%B8%9B/d2456130-1f1a-4ccc-b11e-523f687cabbb,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,826",ลูกชิ้นปลาเส้นทอด ตราไทเป,1 กก./ชิ้น,฿118.00,฿123.00,ลูกชิ้นปลาเส้นทอด ตราไทเป 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%9A%E0%B8%B5%E0%B9%89-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2/bfd087da-3fd5-4237-866c-72c04084b3aa,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,835",ลูกชิ้นปลารักบี้ ตรามหาชัย,1 กก./ชิ้น,฿105.00,฿109.00,ลูกชิ้นปลารักบี้ ตรามหาชัย 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%84%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%97%E0%B8%A5-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B9%80%E0%B8%9B/b39b4d5f-2953-4b5f-9120-ea8ac6103ccf,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,827",ลูกชิ้นปลาค็อกเทล ตราไทเป,1 กก./ชิ้น,,฿150.00,ลูกชิ้นปลาค็อกเทล ตราไทเป 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B8%B8%E0%B9%8B%E0%B8%A1-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2/85beafb6-f639-4030-91d1-00d1459a8937,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,834",ลูกชิ้นปลาบุ๋ม ตรามหาชัย,1 กก./ชิ้น,฿105.00,฿109.00,ลูกชิ้นปลาบุ๋ม ตรามหาชัย 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%AD%E0%B8%A2-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%81%E0%B8%95%E0%B9%89%E0%B8%88%E0%B8%B4%E0%B9%8B%E0%B8%A7/694db723-a0bf-4b22-931e-4083ce2f11a1,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,838",ลูกชิ้นปลาบัวลอย ตราแต้จิ๋ว,400 กรัม/ชิ้น,฿94.00,฿95.00,ลูกชิ้นปลาบัวลอย ตราแต้จิ๋ว 400 กรัม/ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%9A%E0%B8%B5%E0%B9%89-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B9%80%E0%B8%9B/1838afbd-2ba3-4c1b-821c-cd5582b86f2d,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"32,825",ลูกชิ้นปลารักบี้ ตราไทเป,1 กก./ชิ้น,,฿145.00,ลูกชิ้นปลารักบี้ ตราไทเป 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%94-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2/02e4adc3-30f1-45e5-a7cf-92b095cfa77a,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นปลา",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นปลา,"33,120",ปลาเส้นทอด ตรามหาชัย,1000 กรัม/แพ็ค,,฿133.00,ปลาเส้นทอด ตรามหาชัย 1000 กรัม/แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88-%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%96%E0%B8%B7%E0%B8%AD%E0%B8%98%E0%B8%87-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%88%E0%B8%B5%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B8%9A%E0%B8%B5/c1ad4921-d6c4-4d7c-8c2d-8dc98a9e599b,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นไก่",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นไก่,"33,794",ลูกชิ้นไก่ ไก่ถือธง ตราจีเอสบี,3 กก./ชิ้น,,฿267.00,ลูกชิ้นไก่ ไก่ถือธง ตราจีเอสบี 3 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B9%84%E0%B8%81%E0%B9%88-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C/921659db-4643-48d3-955a-25d525ca113b,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นเนื้อ",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นเนื้อ,"31,689",ลูกชิ้นเนื้อผสมไก่ ตราเอ็มอาร์,500 กรัม/แพ็ค,,฿78.00,ลูกชิ้นเนื้อผสมไก่ ตราเอ็มอาร์ 500 กรัม/แพ็ค,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%82%E0%B8%81%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%87/3f2ac044-6662-47c6-9e6a-45b4f9c9cc5e,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นเนื้อ",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นเนื้อ,"33,250",ลูกชิ้นเนื้อ ตราโกเด้ง,1 กก./ชิ้น,,฿365.00,ลูกชิ้นเนื้อ ตราโกเด้ง 1 กก./ชิ้น,,
https://www.freshket.co/market/chilled-processed-food,https://www.freshket.co/market/chilled-processed-food/ball,https://www.freshket.co/product/detail/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-L-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%82%E0%B8%AD%E0%B8%8A%E0%B8%B2%E0%B8%81%E0%B8%B0%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A2/b9f83b77-3a76-456c-bfcc-b55f96a6cb4e,"อาหารแปรรูปแช่เย็น
ลูกชิ้น
ลูกชิ้นหมู",อาหารแปรรูปแช่เย็น,ลูกชิ้น,ลูกชิ้นหมู,"34,293",ลูกชิ้นเนื้อหมูขนาด L ตราโอชากะมารวย,1 กก./แพ็ค,,฿160.00,ลูกชิ้นเนื้อหมูขนาด L ตราโอชากะมารวย 1 กก./แพ็ค,,
